Day,Scenario,Method,QualityScore,Parameters
427,SuburbanSmall,Traditional,5.319905129528944,"{'transport_cost': 183.60738046749262, 'labor_cost': 320.92315087979534, 'project_duration': 59.641731866300944, 'material_cost': 326.78342784680143, 'carbon_emission': 338.6158778192863, 'quality_index': 3.0867577379504}"
428,UrbanLarge,OSC,53.747525404086296,"{'transport_cost': 280.9727137582455, 'labor_cost': 346.6580804018208, 'project_duration': 58.126194656552535, 'material_cost': 209.22121172046002, 'carbon_emission': 54.92421655266454, 'quality_index': 9.096674637350551}"
428,UrbanLarge,Traditional,1.2603624288852524,"{'transport_cost': 242.5609263708293, 'labor_cost': 294.87459229305455, 'project_duration': 83.17802411755724, 'material_cost': 543.796577112089, 'carbon_emission': 109.77444757310222, 'quality_index': 1.026309433933419}"
428,SuburbanSmall,OSC,35.04890974293242,"{'transport_cost': 125.38822008910412, 'labor_cost': 168.31639273850288, 'project_duration': 97.3544266067251, 'material_cost': 152.0939227516642, 'carbon_emission': 83.69721015058573, 'quality_index': 5.96076580290081}"
428,SuburbanSmall,Traditional,3.5319601439705366,"{'transport_cost': 233.4523647522832, 'labor_cost': 305.0095419011823, 'project_duration': 63.24189082167095, 'material_cost': 447.483261956162, 'carbon_emission': 321.9577139521614, 'quality_index': 2.469611354188412}"
429,UrbanLarge,OSC,43.57510923870748,"{'transport_cost': 158.3839800184131, 'labor_cost': 383.1753611002502, 'project_duration': 92.36009438295417, 'material_cost': 326.4640787629161, 'carbon_emission': 58.909249270717616, 'quality_index': 7.408056294163688}"
429,UrbanLarge,Traditional,10.82261387420099,"{'transport_cost': 92.04350497547566, 'labor_cost': 184.94778765353777, 'project_duration': 54.055074433330965, 'material_cost': 417.0206490667771, 'carbon_emission': 147.17871652275204, 'quality_index': 4.252358555741901}"
429,SuburbanSmall,OSC,8.906390642823537,"{'transport_cost': 255.42668867531538, 'labor_cost': 294.4187700031573, 'project_duration': 70.5069954432089, 'material_cost': 170.4855163606813, 'carbon_emission': 80.93241227448334, 'quality_index': 1.631878892370343}"
429,SuburbanSmall,Traditional,15.045939751349179,"{'transport_cost': 151.17233439634174, 'labor_cost': 333.2957409599819, 'project_duration': 53.38446328570188, 'material_cost': 228.37976685113784, 'carbon_emission': 120.1520939524743, 'quality_index': 5.574230861892965}"
430,UrbanLarge,OSC,24.632383684790458,"{'transport_cost': 129.63136828731862, 'labor_cost': 211.41961029616232, 'project_duration': 34.176165884202234, 'material_cost': 234.1261245308097, 'carbon_emission': 57.63682789769975, 'quality_index': 4.217336537725859}"
430,UrbanLarge,Traditional,6.734521060126112,"{'transport_cost': 162.1191492007865, 'labor_cost': 197.59095234542036, 'project_duration': 114.60716085636754, 'material_cost': 273.6302057281894, 'carbon_emission': 140.43371276017862, 'quality_index': 2.853695019748054}"
430,SuburbanSmall,OSC,45.77761674021141,"{'transport_cost': 225.09627847465094, 'labor_cost': 169.4542051851512, 'project_duration': 49.585722016291726, 'material_cost': 206.5445371298349, 'carbon_emission': 70.9715454144517, 'quality_index': 7.755534080190571}"
430,SuburbanSmall,Traditional,20.519167077164365,"{'transport_cost': 285.5254974088901, 'labor_cost': 188.32679327947622, 'project_duration': 104.7091053991754, 'material_cost': 239.25501760455757, 'carbon_emission': 237.53443683899133, 'quality_index': 7.7899721059165214}"
431,UrbanLarge,OSC,24.80872184319779,"{'transport_cost': 190.03793881093299, 'labor_cost': 224.0721220685621, 'project_duration': 56.10530962821507, 'material_cost': 339.87293890683617, 'carbon_emission': 78.03398349958614, 'quality_index': 4.283591182314435}"
431,UrbanLarge,Traditional,26.968967533969106,"{'transport_cost': 135.81862927124223, 'labor_cost': 359.5797400316703, 'project_duration': 115.08556303583221, 'material_cost': 345.4014265878651, 'carbon_emission': 142.1743225182604, 'quality_index': 9.650414652137409}"
431,SuburbanSmall,OSC,6.486021406310829,"{'transport_cost': 278.4795191935964, 'labor_cost': 312.6610996720642, 'project_duration': 62.92278911228757, 'material_cost': 268.3716099440948, 'carbon_emission': 51.434166257790686, 'quality_index': 1.2193667316899366}"
431,SuburbanSmall,Traditional,4.802715073344825,"{'transport_cost': 206.80862996150492, 'labor_cost': 398.7087855389722, 'project_duration': 45.62531349859348, 'material_cost': 391.6123342439971, 'carbon_emission': 291.0558641051812, 'quality_index': 2.792675626964318}"
432,UrbanLarge,OSC,46.22049225067629,"{'transport_cost': 250.2548900166111, 'labor_cost': 182.91568189920594, 'project_duration': 57.14774342392434, 'material_cost': 260.5121052706639, 'carbon_emission': 26.09679768789877, 'quality_index': 7.802238559540016}"
432,UrbanLarge,Traditional,5.63485146375613,"{'transport_cost': 231.15797930814182, 'labor_cost': 164.11879596103594, 'project_duration': 115.49300023606389, 'material_cost': 503.2205536962512, 'carbon_emission': 102.67804965495351, 'quality_index': 2.420210059871984}"
432,SuburbanSmall,OSC,45.92234644995379,"{'transport_cost': 248.98692360967198, 'labor_cost': 376.586008280006, 'project_duration': 66.79930665914125, 'material_cost': 284.8442019548801, 'carbon_emission': 38.23828996390265, 'quality_index': 7.78674710927828}"
432,SuburbanSmall,Traditional,25.335415717573856,"{'transport_cost': 114.33347382776991, 'labor_cost': 233.71008267958678, 'project_duration': 63.969057283750516, 'material_cost': 462.723269212426, 'carbon_emission': 155.58724846599125, 'quality_index': 9.14393313979343}"
433,UrbanLarge,OSC,25.24260068942163,"{'transport_cost': 143.25472544251994, 'labor_cost': 368.71560950895537, 'project_duration': 109.96260638738762, 'material_cost': 102.50280208309576, 'carbon_emission': 19.807619148240416, 'quality_index': 4.291881257197646}"
433,UrbanLarge,Traditional,18.854908618586048,"{'transport_cost': 197.41225777110702, 'labor_cost': 244.31950460753325, 'project_duration': 41.27525648332311, 'material_cost': 377.5701445182631, 'carbon_emission': 252.7847671706024, 'quality_index': 7.309652520518892}"
433,SuburbanSmall,OSC,8.781370155289284,"{'transport_cost': 207.81988863376566, 'labor_cost': 308.62395335333343, 'project_duration': 90.6873451150777, 'material_cost': 103.61879485219399, 'carbon_emission': 92.29048688853158, 'quality_index': 1.6093662801596895}"
433,SuburbanSmall,Traditional,7.27354495033622,"{'transport_cost': 88.18409752770624, 'labor_cost': 365.0910274713702, 'project_duration': 76.34848882539174, 'material_cost': 228.32288120029756, 'carbon_emission': 271.7204197714707, 'quality_index': 3.4817159396168367}"
434,UrbanLarge,OSC,29.268046309085,"{'transport_cost': 238.55587575317728, 'labor_cost': 200.14813204084555, 'project_duration': 45.9622930518138, 'material_cost': 212.88728622753692, 'carbon_emission': 20.42496111094301, 'quality_index': 4.967427551775682}"
434,UrbanLarge,Traditional,12.660801809183026,"{'transport_cost': 100.7996981295127, 'labor_cost': 389.4626925610388, 'project_duration': 37.23967212794603, 'material_cost': 538.4228775957699, 'carbon_emission': 159.92335594156287, 'quality_index': 4.981941849152068}"
434,SuburbanSmall,OSC,56.64357894034494,"{'transport_cost': 52.423116204327584, 'labor_cost': 170.14046602180122, 'project_duration': 108.15582591206876, 'material_cost': 307.2196848434853, 'carbon_emission': 31.865411280343963, 'quality_index': 9.526015806909955}"
434,SuburbanSmall,Traditional,25.623084995952624,"{'transport_cost': 182.18929117955244, 'labor_cost': 245.42172309884774, 'project_duration': 93.91659060998593, 'material_cost': 368.36132793975673, 'carbon_emission': 348.91432783837547, 'quality_index': 9.880958834160605}"
435,UrbanLarge,OSC,19.430505834924404,"{'transport_cost': 87.10570238627736, 'labor_cost': 381.205100563762, 'project_duration': 112.46139964757691, 'material_cost': 205.98597570176125, 'carbon_emission': 12.29399476675474, 'quality_index': 3.3235844990876737}"
435,UrbanLarge,Traditional,12.561540723855778,"{'transport_cost': 212.3126837179977, 'labor_cost': 308.4756882676571, 'project_duration': 85.23859201035737, 'material_cost': 372.51021398342186, 'carbon_emission': 262.517333860757, 'quality_index': 5.260748817703132}"
435,SuburbanSmall,OSC,53.8470343147107,"{'transport_cost': 216.273142308965, 'labor_cost': 287.5428381624054, 'project_duration': 103.09081596314672, 'material_cost': 211.12496888369208, 'carbon_emission': 77.38736680799133, 'quality_index': 9.118433074720116}"
435,SuburbanSmall,Traditional,18.138977041299253,"{'transport_cost': 274.08199246543063, 'labor_cost': 221.33987446926835, 'project_duration': 32.396301627187775, 'material_cost': 174.32167386395864, 'carbon_emission': 125.10883126661372, 'quality_index': 6.61218701594372}"
436,UrbanLarge,OSC,35.39794609278916,"{'transport_cost': 209.43907617299556, 'labor_cost': 344.93039487891394, 'project_duration': 39.40485718503259, 'material_cost': 75.56107410754282, 'carbon_emission': 23.020948103573424, 'quality_index': 5.988834088346666}"
436,UrbanLarge,Traditional,11.822563261952764,"{'transport_cost': 92.83737430035161, 'labor_cost': 383.7849234111504, 'project_duration': 100.71816516138705, 'material_cost': 271.962178750433, 'carbon_emission': 146.8596389452861, 'quality_index': 4.596738656348972}"
436,SuburbanSmall,OSC,36.224285972203056,"{'transport_cost': 286.2857111648848, 'labor_cost': 191.33932157794223, 'project_duration': 93.42787845297278, 'material_cost': 129.57406626308625, 'carbon_emission': 54.27456809232908, 'quality_index': 6.150076368666997}"
436,SuburbanSmall,Traditional,15.027410102835228,"{'transport_cost': 289.36579697636023, 'labor_cost': 305.6867420746498, 'project_duration': 93.75385911219394, 'material_cost': 322.50000015585704, 'carbon_emission': 300.8595701956603, 'quality_index': 6.215902499198803}"
437,UrbanLarge,OSC,35.50490945623731,"{'transport_cost': 151.86987421623334, 'labor_cost': 214.35545525682392, 'project_duration': 49.82221104331066, 'material_cost': 175.8250288746787, 'carbon_emission': 64.78309720210669, 'quality_index': 6.031698641302166}"
437,UrbanLarge,Traditional,18.64350801648452,"{'transport_cost': 189.3433645657667, 'labor_cost': 353.3251893019237, 'project_duration': 107.20687016408256, 'material_cost': 539.8214115987712, 'carbon_emission': 220.56428573488466, 'quality_index': 7.190270283603669}"
437,SuburbanSmall,OSC,44.69130713929188,"{'transport_cost': 280.02131104088755, 'labor_cost': 348.02437361170126, 'project_duration': 84.22627935754598, 'material_cost': 331.241070457574, 'carbon_emission': 77.33045502589465, 'quality_index': 7.619580652971354}"
437,SuburbanSmall,Traditional,26.16657088096911,"{'transport_cost': 167.72356530415374, 'labor_cost': 348.5687479581819, 'project_duration': 50.83957100839333, 'material_cost': 360.37647644032904, 'carbon_emission': 243.4178781395771, 'quality_index': 9.728398507388887}"
438,UrbanLarge,OSC,41.33886522177281,"{'transport_cost': 215.67489841475177, 'labor_cost': 150.92361085334514, 'project_duration': 60.56938125745153, 'material_cost': 348.4962214246134, 'carbon_emission': 57.17090207807785, 'quality_index': 7.016908258770833}"
438,UrbanLarge,Traditional,12.516561287894756,"{'transport_cost': 240.1402980217684, 'labor_cost': 359.0173756053565, 'project_duration': 40.06660180733858, 'material_cost': 359.3778064225913, 'carbon_emission': 132.57010293649694, 'quality_index': 4.827095323542068}"
438,SuburbanSmall,OSC,25.364307670165008,"{'transport_cost': 62.35499595060513, 'labor_cost': 241.27129542739544, 'project_duration': 90.27831561764143, 'material_cost': 160.1701739259546, 'carbon_emission': 22.338783230429257, 'quality_index': 4.297533204975521}"
438,SuburbanSmall,Traditional,12.78947673224306,"{'transport_cost': 298.5626932899504, 'labor_cost': 170.91020515255437, 'project_duration': 43.166294999008244, 'material_cost': 202.20164070491398, 'carbon_emission': 287.48899745285917, 'quality_index': 5.370716577623311}"
439,UrbanLarge,OSC,46.261815529482035,"{'transport_cost': 54.650665956877546, 'labor_cost': 273.33414091214735, 'project_duration': 49.366643420347486, 'material_cost': 171.67154082278125, 'carbon_emission': 35.15282127988579, 'quality_index': 7.7951139779459995}"
439,UrbanLarge,Traditional,4.574909709182078,"{'transport_cost': 246.88464584539506, 'labor_cost': 298.65019702747475, 'project_duration': 48.71869802752327, 'material_cost': 413.33874358837653, 'carbon_emission': 162.9807241519509, 'quality_index': 2.281322002780806}"
439,SuburbanSmall,OSC,24.629804027279775,"{'transport_cost': 207.2193660232182, 'labor_cost': 332.48665876511785, 'project_duration': 73.5083792137569, 'material_cost': 300.3978966699518, 'carbon_emission': 27.70344433937888, 'quality_index': 4.221398421658144}"
439,SuburbanSmall,Traditional,18.976724258627026,"{'transport_cost': 208.2101306130638, 'labor_cost': 303.3572791930553, 'project_duration': 119.4674241559687, 'material_cost': 573.0934991119109, 'carbon_emission': 203.50807339061376, 'quality_index': 7.244970755048395}"
440,UrbanLarge,OSC,31.328806556262823,"{'transport_cost': 158.75780052681876, 'labor_cost': 164.83711727554908, 'project_duration': 77.3314132893357, 'material_cost': 349.2484449044703, 'carbon_emission': 24.400886216023906, 'quality_index': 5.316562204857917}"
440,UrbanLarge,Traditional,24.1062410355745,"{'transport_cost': 69.58590608468307, 'labor_cost': 153.13120978390617, 'project_duration': 81.55601197575571, 'material_cost': 422.0912160669899, 'carbon_emission': 222.05543100224844, 'quality_index': 8.918889188962456}"
440,SuburbanSmall,OSC,15.403003372633078,"{'transport_cost': 279.5092708200339, 'labor_cost': 394.5163851110558, 'project_duration': 55.372353456852515, 'material_cost': 271.0249615108306, 'carbon_emission': 43.82349077840391, 'quality_index': 2.708692428581063}"
440,SuburbanSmall,Traditional,8.545504701881116,"{'transport_cost': 144.00162648400735, 'labor_cost': 339.18678015976957, 'project_duration': 75.62003437406638, 'material_cost': 181.511367382047, 'carbon_emission': 313.1207243305273, 'quality_index': 4.039948375956757}"
441,UrbanLarge,OSC,58.23782183728283,"{'transport_cost': 195.97400159968987, 'labor_cost': 261.1955198242661, 'project_duration': 62.80424967346021, 'material_cost': 198.77350853962278, 'carbon_emission': 14.788851952868175, 'quality_index': 9.791510241726037}"
441,UrbanLarge,Traditional,19.457905460167407,"{'transport_cost': 257.30157249042463, 'labor_cost': 199.84790384426717, 'project_duration': 113.50286625179707, 'material_cost': 583.8524347418657, 'carbon_emission': 181.05856647029526, 'quality_index': 7.320830799640467}"
441,SuburbanSmall,OSC,55.18929305292282,"{'transport_cost': 190.30795566951718, 'labor_cost': 266.24903726305615, 'project_duration': 107.32674543532832, 'material_cost': 220.06294383651587, 'carbon_emission': 80.51206094674293, 'quality_index': 9.340488885917098}"
441,SuburbanSmall,Traditional,16.498554262240912,"{'transport_cost': 188.23903850548865, 'labor_cost': 358.8829704274868, 'project_duration': 96.99341185132916, 'material_cost': 483.49241045386196, 'carbon_emission': 168.45816923150255, 'quality_index': 6.29007074471572}"
442,UrbanLarge,OSC,8.964344004126213,"{'transport_cost': 135.4027694745326, 'labor_cost': 362.51129237094165, 'project_duration': 40.31696001652192, 'material_cost': 178.6169044967917, 'carbon_emission': 25.98047834216274, 'quality_index': 1.5908778400108674}"
442,UrbanLarge,Traditional,17.572444648905584,"{'transport_cost': 191.33282322670624, 'labor_cost': 158.2291928427506, 'project_duration': 88.62100926135287, 'material_cost': 311.59776369498877, 'carbon_emission': 188.6729379336888, 'quality_index': 6.633315738250701}"
442,SuburbanSmall,OSC,54.08072050441226,"{'transport_cost': 297.0163287896885, 'labor_cost': 170.79774360849032, 'project_duration': 50.778515170798855, 'material_cost': 218.24396128717416, 'carbon_emission': 95.94086374625904, 'quality_index': 9.169632807600076}"
442,SuburbanSmall,Traditional,22.311962573039626,"{'transport_cost': 254.03486618701595, 'labor_cost': 316.91789521716123, 'project_duration': 31.478108195666398, 'material_cost': 518.8127673864517, 'carbon_emission': 136.91616776281458, 'quality_index': 8.135878201064953}"
443,UrbanLarge,OSC,52.52671828274723,"{'transport_cost': 144.02385486813063, 'labor_cost': 314.7597225120437, 'project_duration': 112.14915163940431, 'material_cost': 221.49314800226148, 'carbon_emission': 48.271837882548596, 'quality_index': 8.8702658815136}"
443,UrbanLarge,Traditional,4.14216973820083,"{'transport_cost': 127.57477202482748, 'labor_cost': 392.23793737116694, 'project_duration': 43.18350583907352, 'material_cost': 575.759205087614, 'carbon_emission': 127.9846028857004, 'quality_index': 2.05079901446008}"
443,SuburbanSmall,OSC,25.218727949761902,"{'transport_cost': 143.7797933597377, 'labor_cost': 255.2581891191999, 'project_duration': 45.53607948250717, 'material_cost': 200.55080657953482, 'carbon_emission': 41.56393957447548, 'quality_index': 4.304378917834432}"
443,SuburbanSmall,Traditional,21.795363052719004,"{'transport_cost': 72.68175658366734, 'labor_cost': 286.3625700585425, 'project_duration': 63.53877607083026, 'material_cost': 393.2248576392677, 'carbon_emission': 311.0915353318729, 'quality_index': 8.469263731852905}"
444,UrbanLarge,OSC,38.54050716320198,"{'transport_cost': 135.81302229837638, 'labor_cost': 247.01853096825025, 'project_duration': 88.12048344516163, 'material_cost': 210.15379111664618, 'carbon_emission': 25.879586966149684, 'quality_index': 6.510871443492484}"
444,UrbanLarge,Traditional,12.360842597906558,"{'transport_cost': 237.31526219004073, 'labor_cost': 188.14117504286855, 'project_duration': 88.82361049880214, 'material_cost': 437.4212169507842, 'carbon_emission': 266.71424686311695, 'quality_index': 5.201078945331174}"
444,SuburbanSmall,OSC,15.546841269182378,"{'transport_cost': 183.97226535891804, 'labor_cost': 222.77126862156192, 'project_duration': 53.833207633936375, 'material_cost': 303.3226186916561, 'carbon_emission': 46.270227266447904, 'quality_index': 2.7085949734382293}"
444,SuburbanSmall,Traditional,18.83953258080125,"{'transport_cost': 181.360809214873, 'labor_cost': 363.09924904734487, 'project_duration': 64.90968651454402, 'material_cost': 334.64347340675585, 'carbon_emission': 135.72085868752708, 'quality_index': 6.9276033962630565}"
445,UrbanLarge,OSC,30.268362202031383,"{'transport_cost': 155.25172840480434, 'labor_cost': 298.0138940344388, 'project_duration': 34.230100595446196, 'material_cost': 71.07104715234453, 'carbon_emission': 10.509402834943891, 'quality_index': 5.111744499322305}"
445,UrbanLarge,Traditional,23.734712992867593,"{'transport_cost': 84.0107346361967, 'labor_cost': 367.2019175768085, 'project_duration': 93.03436917636982, 'material_cost': 486.25567260015174, 'carbon_emission': 296.9406290520991, 'quality_index': 9.109699388865785}"
445,SuburbanSmall,OSC,46.60124393108958,"{'transport_cost': 89.3004309925023, 'labor_cost': 294.30682839076974, 'project_duration': 67.39066041860494, 'material_cost': 247.0054176416757, 'carbon_emission': 51.18638931761233, 'quality_index': 7.879597388171268}"
445,SuburbanSmall,Traditional,10.802213282335968,"{'transport_cost': 292.8477623359255, 'labor_cost': 241.7934290079112, 'project_duration': 68.16796183117265, 'material_cost': 537.555098233976, 'carbon_emission': 244.2383220059325, 'quality_index': 4.653131342926834}"
446,UrbanLarge,OSC,25.82786293034844,"{'transport_cost': 74.29325990436021, 'labor_cost': 221.5481536335398, 'project_duration': 30.418408023622778, 'material_cost': 174.14508278430142, 'carbon_emission': 33.62357886588104, 'quality_index': 4.384884192593219}"
446,UrbanLarge,Traditional,3.7750968172820127,"{'transport_cost': 57.44368005323614, 'labor_cost': 235.07202784662977, 'project_duration': 112.35285290166696, 'material_cost': 309.8049643201165, 'carbon_emission': 264.57413294155737, 'quality_index': 2.274128420503636}"
446,SuburbanSmall,OSC,26.570961759203506,"{'transport_cost': 133.81538895559498, 'labor_cost': 243.88460976888666, 'project_duration': 71.59136296430697, 'material_cost': 309.24959125494024, 'carbon_emission': 97.54678073120972, 'quality_index': 4.586110342696529}"
446,SuburbanSmall,Traditional,3.199760415044733,"{'transport_cost': 228.21216758202877, 'labor_cost': 222.36944170374886, 'project_duration': 97.7818757831308, 'material_cost': 398.0823607082992, 'carbon_emission': 269.03130388081706, 'quality_index': 2.151949811282985}"
447,UrbanLarge,OSC,18.75228938897882,"{'transport_cost': 229.01778947074234, 'labor_cost': 391.0883446544592, 'project_duration': 70.22716635808659, 'material_cost': 245.32287319374183, 'carbon_emission': 69.5512900738557, 'quality_index': 3.2794997518156763}"
447,UrbanLarge,Traditional,22.57668435567432,"{'transport_cost': 299.19097388854533, 'labor_cost': 353.3099963975399, 'project_duration': 99.17458891828565, 'material_cost': 481.1085831077789, 'carbon_emission': 181.35582061727413, 'quality_index': 8.381994088036546}"
447,SuburbanSmall,OSC,41.43346025590263,"{'transport_cost': 161.941974503888, 'labor_cost': 346.976619906083, 'project_duration': 46.26632951000718, 'material_cost': 113.4906503602359, 'carbon_emission': 30.264232446181197, 'quality_index': 6.999953485774501}"
447,SuburbanSmall,Traditional,0.5495700488549975,"{'transport_cost': 224.3656355714187, 'labor_cost': 162.28353280853557, 'project_duration': 48.96790833906649, 'material_cost': 646.2701544723755, 'carbon_emission': 309.0750181628606, 'quality_index': 1.4429777041283856}"
448,UrbanLarge,OSC,42.89197911883039,"{'transport_cost': 165.02965357270796, 'labor_cost': 184.27375310442935, 'project_duration': 93.86459743494933, 'material_cost': 257.9775875590731, 'carbon_emission': 48.934867065272556, 'quality_index': 7.256917908385704}"
448,UrbanLarge,Traditional,18.23513199889186,"{'transport_cost': 83.83266834907809, 'labor_cost': 194.0427889166186, 'project_duration': 31.984258196165126, 'material_cost': 196.52801684752683, 'carbon_emission': 190.80290059970054, 'quality_index': 6.819809995877004}"
448,SuburbanSmall,OSC,28.79251242263131,"{'transport_cost': 221.10334757099568, 'labor_cost': 219.5034590267977, 'project_duration': 79.38881987764681, 'material_cost': 343.6292184968291, 'carbon_emission': 85.69960237718732, 'quality_index': 4.9573057418744995}"
448,SuburbanSmall,Traditional,10.413380193587543,"{'transport_cost': 85.58104504295522, 'labor_cost': 259.61540368170006, 'project_duration': 109.51467745592367, 'material_cost': 193.30858868032135, 'carbon_emission': 270.68109962858085, 'quality_index': 4.493064849381112}"
449,UrbanLarge,OSC,27.808836135070404,"{'transport_cost': 206.31181042307514, 'labor_cost': 151.18793684680955, 'project_duration': 103.25329605304972, 'material_cost': 277.19164899041516, 'carbon_emission': 12.93117699737018, 'quality_index': 4.71610326959402}"
449,UrbanLarge,Traditional,17.463900501600804,"{'transport_cost': 270.54484650023886, 'labor_cost': 162.9331421812831, 'project_duration': 65.84954829870183, 'material_cost': 409.3709208126747, 'carbon_emission': 110.18666224462041, 'quality_index': 6.37588879901438}"
449,SuburbanSmall,OSC,49.83019411874927,"{'transport_cost': 64.32446483687357, 'labor_cost': 195.50063956701973, 'project_duration': 51.093277021335474, 'material_cost': 191.57256804084435, 'carbon_emission': 46.01490372781478, 'quality_index': 8.393533403169695}"
449,SuburbanSmall,Traditional,23.518233040463357,"{'transport_cost': 259.5306341240233, 'labor_cost': 161.1640002124646, 'project_duration': 67.80014822030839, 'material_cost': 196.81363426816097, 'carbon_emission': 244.12794809728473, 'quality_index': 8.790394900168657}"
450,UrbanLarge,OSC,54.462065760755884,"{'transport_cost': 274.2869964109199, 'labor_cost': 382.58349346620366, 'project_duration': 69.53757810591196, 'material_cost': 167.60144012660956, 'carbon_emission': 50.86840299371312, 'quality_index': 9.211009288176712}"
450,UrbanLarge,Traditional,11.070739595103351,"{'transport_cost': 203.92778281685364, 'labor_cost': 389.71022442864006, 'project_duration': 90.36919527011246, 'material_cost': 585.291259350892, 'carbon_emission': 216.63950666796327, 'quality_index': 4.674362502060191}"
450,SuburbanSmall,OSC,26.412798209669678,"{'transport_cost': 219.99250472132604, 'labor_cost': 365.6262114544191, 'project_duration': 108.57979879724353, 'material_cost': 274.5754601762791, 'carbon_emission': 76.65912300054327, 'quality_index': 4.561592768151179}"
450,SuburbanSmall,Traditional,0.8927690357149012,"{'transport_cost': 185.48059213390167, 'labor_cost': 183.09879124011073, 'project_duration': 59.96451875862978, 'material_cost': 530.9310846097388, 'carbon_emission': 270.2545074897873, 'quality_index': 1.398329251978425}"
451,UrbanLarge,OSC,45.786943976817184,"{'transport_cost': 255.73278807305545, 'labor_cost': 294.92348638766777, 'project_duration': 77.06941724343972, 'material_cost': 175.77558573734797, 'carbon_emission': 35.54993296571916, 'quality_index': 7.7414969247407495}"
451,UrbanLarge,Traditional,18.646020629528344,"{'transport_cost': 294.4920825548902, 'labor_cost': 358.6821992665555, 'project_duration': 109.00052748074407, 'material_cost': 533.0249397490495, 'carbon_emission': 164.73015327696814, 'quality_index': 7.028040547781673}"
451,SuburbanSmall,OSC,40.211869632239356,"{'transport_cost': 151.17235181892525, 'labor_cost': 246.05462901745435, 'project_duration': 104.66546526595782, 'material_cost': 274.00994065429165, 'carbon_emission': 31.0065448365725, 'quality_index': 6.802398939569333}"
451,SuburbanSmall,Traditional,22.157070494754233,"{'transport_cost': 98.61227491676692, 'labor_cost': 385.59900826703597, 'project_duration': 117.24445285285015, 'material_cost': 507.9815408303543, 'carbon_emission': 337.5577709461817, 'quality_index': 8.73137002896405}"
452,UrbanLarge,OSC,33.2144441947791,"{'transport_cost': 221.15510422807156, 'labor_cost': 283.09036575698366, 'project_duration': 55.92373163058381, 'material_cost': 96.4966843172403, 'carbon_emission': 59.537731919241835, 'quality_index': 5.65210460398503}"
452,UrbanLarge,Traditional,24.054632302750896,"{'transport_cost': 143.50148238969402, 'labor_cost': 350.9529520854598, 'project_duration': 47.64266043592134, 'material_cost': 167.01958411866008, 'carbon_emission': 209.3522579267437, 'quality_index': 8.863045853693626}"
452,SuburbanSmall,OSC,32.78041947793568,"{'transport_cost': 124.90965765601435, 'labor_cost': 233.83434523522203, 'project_duration': 34.44684669967054, 'material_cost': 177.9544667046123, 'carbon_emission': 32.958770248042946, 'quality_index': 5.5505020514844094}"
452,SuburbanSmall,Traditional,0.762933747613785,"{'transport_cost': 102.66967064281906, 'labor_cost': 319.13099305070733, 'project_duration': 66.52287958418157, 'material_cost': 567.1006929329205, 'carbon_emission': 192.01569642541978, 'quality_index': 1.1141194276507602}"
453,UrbanLarge,OSC,53.18676401425112,"{'transport_cost': 117.13665596540474, 'labor_cost': 260.19171740376737, 'project_duration': 86.2823475889095, 'material_cost': 263.1106623427045, 'carbon_emission': 46.8769000198737, 'quality_index': 8.974684645248622}"
453,UrbanLarge,Traditional,22.645473434147725,"{'transport_cost': 121.24851404506575, 'labor_cost': 337.58277476236844, 'project_duration': 52.63921513074091, 'material_cost': 171.41914883084104, 'carbon_emission': 213.84588825438863, 'quality_index': 8.401366425039043}"
453,SuburbanSmall,OSC,25.06868484933357,"{'transport_cost': 76.19020993309412, 'labor_cost': 399.9833173376269, 'project_duration': 114.54990544825485, 'material_cost': 392.10763048749743, 'carbon_emission': 94.77251985167864, 'quality_index': 4.3535669256273515}"
453,SuburbanSmall,Traditional,14.608322104636033,"{'transport_cost': 126.7865256952976, 'labor_cost': 331.1889228431463, 'project_duration': 92.14137028438991, 'material_cost': 545.3014277870888, 'carbon_emission': 326.4561848786416, 'quality_index': 6.180578401435378}"
454,UrbanLarge,OSC,19.97072090354691,"{'transport_cost': 211.44881028232862, 'labor_cost': 254.55498668009264, 'project_duration': 112.45430051488067, 'material_cost': 323.0822685639019, 'carbon_emission': 77.31489375416153, 'quality_index': 3.480558791555877}"
454,UrbanLarge,Traditional,3.492058619768067,"{'transport_cost': 164.05671855936663, 'labor_cost': 256.29714088286516, 'project_duration': 102.12973033293088, 'material_cost': 499.31507276931455, 'carbon_emission': 262.2866936091771, 'quality_index': 2.2426793924447344}"
454,SuburbanSmall,OSC,15.898308948276753,"{'transport_cost': 161.63872749141836, 'labor_cost': 318.52518595791753, 'project_duration': 79.30057842753186, 'material_cost': 172.7849431409565, 'carbon_emission': 61.002476830612515, 'quality_index': 2.7731034283594465}"
454,SuburbanSmall,Traditional,8.753169078848249,"{'transport_cost': 146.89997126348962, 'labor_cost': 160.47142882516195, 'project_duration': 104.56552531807982, 'material_cost': 619.1736475916198, 'carbon_emission': 244.43726545918815, 'quality_index': 3.938412810631215}"
455,UrbanLarge,OSC,20.395034443985928,"{'transport_cost': 55.684411064255215, 'labor_cost': 202.24337997261188, 'project_duration': 108.41688068280071, 'material_cost': 334.21371790069924, 'carbon_emission': 12.534228833965807, 'quality_index': 3.4754110990190226}"
